1.955954788,2.805062574,-0.560369017,-0.028402946,-0.100301357,-0.120804724,-0.388496722,-0.41084992,1
-0.369375113,-0.351297853,1.385258047,0.177740847,-0.100301357,-0.120804724,-2.167925139,-0.41084992,0
0.080688738,0.296160696,-1.100820979,-1.265265709,9.969954864,-0.120804724,0.85710317,-0.048907844,0
1.28085901,1.348280838,-1.533182548,-0.784263524,-0.100301357,-0.120804724,2.102703061,-0.41084992,0
-0.144343188,0.296160696,-1.533182548,-0.303261338,-0.100301357,-0.120804724,1.212988853,-0.41084992,0
0.005678096,0.296160696,-1.533182548,-0.784263524,-0.100301357,-0.120804724,0.145331803,2.605334052,0
-0.669417681,-0.755959446,-0.776549801,-0.509405132,-0.100301357,-0.120804724,-0.21055388,-0.41084992,0
0.755784516,-0.432230172,0.520534908,-1.127836513,-0.100301357,-0.120804724,-0.566439564,-0.41084992,0
0.755784516,1.995739387,-2.07363451,-0.784263524,-0.100301357,-0.120804724,-0.922325247,1.881449899,0
-0.294364472,0.781754608,0.088173338,-0.303261338,-0.100301357,-0.120804724,-0.21055388,-0.41084992,0
-1.269502817,-2.131808863,0.6286253,0.040311652,-0.100301357,-0.120804724,0.145331803,2.84662877,0
0.230710022,1.024551564,-0.992730586,1.964320394,-0.100301357,-0.120804724,0.145331803,-0.41084992,0
-0.144343188,-0.51316249,0.412444515,-0.784263524,-0.100301357,-0.120804724,-0.21055388,0.67497631,0
1.430880294,1.752942431,-1.208911371,0.590028435,-0.100301357,-0.120804724,0.679160328,-0.41084992,1
0.305720664,-1.079688721,1.601438832,1.002316023,-0.100301357,-0.120804724,-0.566439564,-0.41084992,0
-1.344513459,-0.432230172,0.412444515,-1.059121915,-0.100301357,-0.120804724,-0.032611039,0.192386874,0
-1.419524101,-0.351297853,0.6286253,-1.059121915,-0.100301357,-0.120804724,0.323274645,-0.41084992,0
-0.444385755,-0.917824084,0.088173338,-0.784263524,-0.100301357,-0.120804724,-0.032611039,-0.41084992,0
1.580901578,-1.16062104,1.49334844,0.727457631,-0.100301357,-0.120804724,-1.812039455,-1.376028792,0
1.130837726,0.215228377,0.412444515,-0.715548926,-0.100301357,-0.120804724,0.679160328,-0.41084992,0
0.305720664,0.377093015,-0.452278624,-0.92169272,-0.100301357,-0.120804724,0.679160328,-0.41084992,0
-0.369375113,-0.189433216,-0.452278624,0.040311652,-0.100301357,-0.120804724,0.85710317,-0.41084992,0
0.755784516,1.672010113,-1.100820979,0.383884641,-0.100301357,-0.120804724,1.390931695,-0.41084992,0
0.680773874,0.61988997,-0.452278624,-0.303261338,-0.100301357,-0.120804724,0.85710317,-0.41084992,0
-0.894449607,-0.998756402,1.709529224,-0.784263524,-0.100301357,-0.120804724,-0.922325247,-0.41084992,0
0.15569938,0.377093015,-0.019917054,1.277174414,-0.100301357,-0.120804724,0.323274645,-0.41084992,0
0.680773874,1.348280838,-2.07363451,-0.028402946,-0.100301357,-0.120804724,0.85710317,-0.41084992,0
0.755784516,-0.270365535,0.736715693,-0.57811973,-0.100301357,-0.120804724,0.501217486,0.67497631,0
1.805933504,0.700822289,-0.668459409,0.521313837,-0.100301357,-0.120804724,-0.922325247,0.192386874,0
-0.819438965,-0.675027128,-1.425092156,0.383884641,-0.100301357,-0.120804724,0.145331803,-0.41084992,0
-0.519396397,-0.189433216,-0.019917054,-0.028402946,-0.100301357,-0.120804724,0.323274645,-0.41084992,0
-0.369375113,-0.675027128,-1.208911371,0.383884641,-0.100301357,-0.120804724,-0.388496722,0.313034233,0
0.080688738,0.377093015,0.520534908,1.7581766,-0.100301357,-0.120804724,-0.922325247,-0.41084992,0
1.580901578,0.862686926,-1.641272941,0.10902625,-0.100301357,-0.120804724,1.035046011,0.313034233,0
0.15569938,0.781754608,0.19626373,1.483318208,-0.100301357,-0.120804724,0.679160328,0.192386874,0
-0.294364472,0.134296059,-0.128007447,1.620747404,-0.100301357,-0.120804724,0.679160328,-0.41084992,0
0.680773874,-0.027568579,1.169077262,0.727457631,-0.100301357,8.924028374,0.323274645,-0.169555203,0
1.205848368,-0.027568579,0.520534908,-0.440690534,-0.100301357,-0.120804724,-1.27821093,0.554328951,0
-0.069332546,0.943619245,-0.452278624,-0.990407318,-0.100301357,-0.120804724,-0.922325247,0.795623669,0
-0.294364472,0.05336374,0.520534908,-0.165832142,-0.100301357,-0.120804724,0.679160328,0.433681592,0
-0.444385755,-0.917824084,0.736715693,-0.92169272,-0.100301357,-0.120804724,0.679160328,-0.41084992,0
-0.894449607,0.943619245,-0.884640194,-0.028402946,-0.100301357,-0.120804724,-0.21055388,-0.41084992,0
-0.21935383,-0.189433216,-0.452278624,-0.303261338,-0.100301357,-0.120804724,0.145331803,-0.41084992,0
-1.494534743,-0.027568579,-1.208911371,-0.646834328,-0.100301357,-0.120804724,-0.744382405,0.67497631,0
-0.144343188,-0.432230172,-0.452278624,1.208459817,-0.100301357,-0.120804724,0.323274645,-0.41084992,0
-0.21935383,-0.51316249,0.6286253,1.552032806,-0.100301357,-0.120804724,0.501217486,-0.41084992,0
0.455741948,-0.108500897,-0.992730586,-1.333980307,-0.100301357,-0.120804724,-0.566439564,-0.41084992,0
0.605763232,-0.108500897,0.304354123,0.040311652,-0.100301357,-0.120804724,0.85710317,-0.048907844,0
0.605763232,1.26734852,0.736715693,0.933601425,-0.100301357,-0.120804724,-0.566439564,-0.41084992,0
-0.369375113,-1.322485677,2.141890794,-0.646834328,-0.100301357,-0.120804724,-3.591467872,-0.048907844,0
-0.369375113,-0.998756402,0.520534908,-0.371975936,-0.100301357,-0.120804724,-0.388496722,-0.048907844,0
-0.819438965,-0.998756402,-1.749363333,-0.715548926,-0.100301357,-0.120804724,0.145331803,0.67497631,0
0.605763232,1.105483882,0.304354123,0.177740847,-0.100301357,-0.120804724,-0.744382405,0.67497631,0
0.605763232,0.700822289,-0.019917054,1.071030621,-0.100301357,-0.120804724,0.501217486,0.67497631,0
0.605763232,-0.270365535,-0.884640194,1.7581766,-0.100301357,-0.120804724,-0.388496722,3.691160282,0
0.53075259,-0.836891765,0.19626373,-0.097117544,-0.100301357,-0.120804724,0.145331803,1.398860463,0
0.230710022,-0.027568579,0.736715693,-0.852978122,-0.100301357,-0.120804724,0.679160328,0.67497631,0
-0.069332546,-0.189433216,1.06098687,1.345889012,-0.100301357,-0.120804724,-0.21055388,1.278213104,0
0.9058058,1.105483882,-0.776549801,-0.646834328,-0.100301357,-0.120804724,0.679160328,0.192386874,0
-0.144343188,0.700822289,0.6286253,-0.715548926,-0.100301357,-0.120804724,-1.100268089,-0.41084992,0
-0.069332546,-0.432230172,-0.019917054,-0.028402946,-0.100301357,-0.120804724,1.746817378,-0.41084992,0
-1.869587953,-1.889011907,1.169077262,-0.509405132,-0.100301357,-0.120804724,0.679160328,0.67497631,0
-0.294364472,0.538957652,-0.236097839,1.689462002,-0.100301357,-0.120804724,0.679160328,-0.41084992,0
0.380731306,-0.108500897,1.277167655,1.483318208,-0.100301357,-0.120804724,-0.744382405,0.313034233,0
-0.444385755,0.458025333,-2.07363451,-0.715548926,-0.100301357,-0.120804724,0.145331803,-0.41084992,0
0.9058058,0.215228377,0.412444515,-0.028402946,-0.100301357,-0.120804724,-0.21055388,-0.41084992,0
-1.794577311,0.377093015,0.736715693,-0.646834328,-0.100301357,-0.120804724,0.323274645,-0.41084992,0
-0.21935383,-0.189433216,-0.019917054,-0.097117544,-0.100301357,-0.120804724,-1.989982297,0.192386874,0
0.005678096,-0.432230172,-0.019917054,-0.440690534,-0.100301357,-0.120804724,0.85710317,-0.41084992,0
-0.21935383,0.458025333,0.304354123,2.307893384,-0.100301357,-0.120804724,0.145331803,-0.41084992,0
-1.119481533,-1.16062104,-1.749363333,-0.92169272,-0.100301357,-0.120804724,1.212988853,0.67497631,0
-0.444385755,0.458025333,-1.208911371,0.040311652,-0.100301357,-0.120804724,0.501217486,0.67497631,0
-0.819438965,0.700822289,0.088173338,-0.784263524,-0.100301357,-0.120804724,0.145331803,-0.41084992,0
-0.669417681,-0.189433216,-0.019917054,0.590028435,-0.100301357,-0.120804724,1.212988853,0.071739515,0
0.005678096,-0.189433216,-0.128007447,1.895605796,-0.100301357,-0.120804724,0.323274645,3.932455,0
-2.319651805,-1.403417996,-1.749363333,-1.196551111,-0.100301357,-0.120804724,-0.388496722,0.67497631,0
-0.669417681,-0.108500897,1.601438832,-0.990407318,-0.100301357,-0.120804724,-0.21055388,-0.41084992,0
-0.969460249,-1.565282633,1.601438832,0.933601425,-0.100301357,-0.120804724,-1.100268089,-1.737970868,0
-1.794577311,-0.836891765,-2.722176865,-0.509405132,-0.100301357,-0.120804724,-0.21055388,-0.41084992,0
